,country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GDP.PCAP.KD,NY.GDP.PCAP.PP.KD,adminregion,capitalCity,iso3c,incomeLevel,iso2c,latitude,lendingType,longitude,region,sat,ee_nightlights_sum
515,Bulgaria,2005,7739900.0,3852.97775647,3760.0,10150.0,5544.19997734,12530.5595355,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F16,514672
516,Bulgaria,2004,7781161.0,3353.56414854,3020.0,9260.0,5142.66751715,11623.0478262,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F15,401160
517,Bulgaria,2004,7781161.0,3353.56414854,3020.0,9260.0,5142.66751715,11623.0478262,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F16,468110
518,Bulgaria,2003,7823557.0,2693.75876041,2350.0,8520.0,4800.12398326,10848.8581934,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F14,421814
519,Bulgaria,2003,7823557.0,2693.75876041,2350.0,8520.0,4800.12398326,10848.8581934,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F15,355695
520,Bulgaria,2002,7868468.0,2079.22897492,1960.0,7920.0,4542.10008378,10265.6931114,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F14,569024
521,Bulgaria,2002,7868468.0,2079.22897492,1960.0,7920.0,4542.10008378,10265.6931114,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F15,601382
522,Bulgaria,2001,8020282.0,1762.45596796,1760.0,6910.0,4203.17174827,9499.67426224,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F14,513992
523,Bulgaria,2001,8020282.0,1762.45596796,1760.0,6910.0,4203.17174827,9499.67426224,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F15,576132
524,Bulgaria,2000,8170172.0,1609.28058617,1660.0,6190.0,3957.92661992,8945.39074178,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F14,504246
525,Bulgaria,2000,8170172.0,1609.28058617,1660.0,6190.0,3957.92661992,8945.39074178,Europe & Central Asia (excluding high income),Sofia,BGR,Upper middle income,BG,42.7105,IBRD,23.3238,Europe & Central Asia,F15,540196
526,Burkina Faso,2012,16590813.0,673.026783425,640.0,1490.0,613.764847405,1519.6565163,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F18,51772
527,Burkina Faso,2011,16106851.0,665.807446694,610.0,1420.0,593.88514211,1470.4351837,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F18,43480
528,Burkina Faso,2010,15632066.0,574.458089294,610.0,1430.0,574.458089294,1422.33460001,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F18,50189
529,Burkina Faso,2009,15165856.0,551.843240913,550.0,1300.0,546.00040051,1351.87453313,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F16,31430
530,Burkina Faso,2008,14709011.0,569.014263801,520.0,1300.0,546.763337661,1353.76353414,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,20992
531,Burkina Faso,2008,14709011.0,569.014263801,520.0,1300.0,546.763337661,1353.76353414,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F16,31507
532,Burkina Faso,2007,14264002.0,474.710945145,460.0,1220.0,525.48946638,1301.0903039,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,26018
533,Burkina Faso,2007,14264002.0,474.710945145,460.0,1220.0,525.48946638,1301.0903039,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F16,31248
534,Burkina Faso,2006,13834195.0,422.479937975,430.0,1160.0,512.815847342,1269.71094446,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,26014
535,Burkina Faso,2006,13834195.0,422.479937975,430.0,1160.0,512.815847342,1269.71094446,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F16,27926
536,Burkina Faso,2005,13421929.0,406.998837384,410.0,1090.0,497.460433688,1231.69157186,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,25290
537,Burkina Faso,2005,13421929.0,406.998837384,410.0,1090.0,497.460433688,1231.69157186,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F16,24014
538,Burkina Faso,2004,13028039.0,371.395196139,340.0,1000.0,471.647232189,1167.77914672,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,21334
539,Burkina Faso,2004,13028039.0,371.395196139,340.0,1000.0,471.647232189,1167.77914672,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F16,24411
540,Burkina Faso,2003,12651596.0,332.423768678,280.0,960.0,464.862167354,1150.97960528,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F14,21885
541,Burkina Faso,2003,12651596.0,332.423768678,280.0,960.0,464.862167354,1150.97960528,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,20716
542,Burkina Faso,2002,12290984.0,260.808434036,240.0,900.0,443.86844759,1099.00001867,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F14,22220
543,Burkina Faso,2002,12290984.0,260.808434036,240.0,900.0,443.86844759,1099.00001867,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,28045
544,Burkina Faso,2001,11943740.0,235.507932488,240.0,870.0,437.719233351,1083.77481715,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F14,21809
545,Burkina Faso,2001,11943740.0,235.507932488,240.0,870.0,437.719233351,1083.77481715,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,27052
546,Burkina Faso,2000,11607944.0,226.801607825,250.0,820.0,422.443735827,1045.95331361,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F14,20651
547,Burkina Faso,2000,11607944.0,226.801607825,250.0,820.0,422.443735827,1045.95331361,Sub-Saharan Africa (excluding high income),Ouagadougou,BFA,Low income,BF,12.3605,IDA,-1.53395,Sub-Saharan Africa ,F15,23444
548,Burundi,2012,10124572.0,244.196486232,240.0,730.0,216.967683013,716.829202638,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F18,7935
549,Burundi,2011,9790151.0,240.614483459,220.0,710.0,215.708934518,712.670483389,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F18,6384
550,Burundi,2010,9461117.0,214.23099084,200.0,690.0,214.23099084,707.787575605,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F18,8239
551,Burundi,2009,9137786.0,190.394203667,180.0,680.0,213.720095834,706.099653908,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F16,4299
552,Burundi,2008,8821795.0,182.687801252,170.0,680.0,213.954557385,706.874280269,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,2393
553,Burundi,2008,8821795.0,182.687801252,170.0,680.0,213.954557385,706.874280269,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F16,4170
554,Burundi,2007,8514578.0,159.265471311,160.0,650.0,211.021689335,697.184517091,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,3074
555,Burundi,2007,8514578.0,159.265471311,160.0,650.0,211.021689335,697.184517091,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F16,4710
556,Burundi,2006,8218070.0,154.924525713,140.0,630.0,208.649727448,689.347905091,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,3812
557,Burundi,2006,8218070.0,154.924525713,140.0,630.0,208.649727448,689.347905091,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F16,4864
558,Burundi,2005,7934213.0,140.815135598,130.0,590.0,205.072022525,677.527696056,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,2774
559,Burundi,2005,7934213.0,140.815135598,130.0,590.0,205.072022525,677.527696056,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F16,2564
560,Burundi,2004,7661613.0,119.460135013,120.0,580.0,210.474212072,695.375733015,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,2716
561,Burundi,2004,7661613.0,119.460135013,120.0,580.0,210.474212072,695.375733015,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F16,3124
562,Burundi,2003,7401215.0,106.016974729,110.0,560.0,207.833400897,686.650882647,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F14,1357
563,Burundi,2003,7401215.0,106.016974729,110.0,560.0,207.833400897,686.650882647,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,2495
564,Burundi,2002,7159918.0,115.279880323,120.0,580.0,217.499210508,718.585291036,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F14,3302
565,Burundi,2002,7159918.0,115.279880323,120.0,580.0,217.499210508,718.585291036,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,4001
566,Burundi,2001,6946720.0,126.217081309,120.0,570.0,214.630761814,709.108359902,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F14,2983
567,Burundi,2001,6946720.0,126.217081309,120.0,570.0,214.630761814,709.108359902,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,3754
568,Burundi,2000,6767073.0,128.635536499,130.0,570.0,215.890324009,713.269767495,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F14,3529
569,Burundi,2000,6767073.0,128.635536499,130.0,570.0,215.890324009,713.269767495,Sub-Saharan Africa (excluding high income),Bujumbura,BDI,Low income,BI,-3.3784,IDA,29.3639,Sub-Saharan Africa ,F15,4383
570,Cabo Verde,2012,500870.0,3497.69114087,3470.0,5990.0,3492.09333219,6143.63197857,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F18,9901
571,Cabo Verde,2011,495159.0,3766.11165442,3540.0,5910.0,3494.56167807,6147.97453394,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F18,9843
572,Cabo Verde,2010,490379.0,3393.9274919,3410.0,5590.0,3393.9274919,5970.92903559,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F18,11709
573,Cabo Verde,2009,486673.0,3517.38679058,3480.0,5590.0,3370.33231284,5929.4180899,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F16,5815
574,Cabo Verde,2008,483824.0,3698.31539709,3280.0,5650.0,3433.80167385,6041.0795946,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,4126
575,Cabo Verde,2008,483824.0,3698.31539709,3280.0,5650.0,3433.80167385,6041.0795946,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F16,7313
576,Cabo Verde,2007,481278.0,3145.6538284,2780.0,5250.0,3236.70878375,5694.33451445,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,5405
577,Cabo Verde,2007,481278.0,3145.6538284,2780.0,5250.0,3236.70878375,5694.33451445,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F16,7728
578,Cabo Verde,2006,478265.0,2316.47949032,2250.0,4380.0,2828.06297001,4975.40484952,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,5663
579,Cabo Verde,2006,478265.0,2316.47949032,2250.0,4380.0,2828.06297001,4975.40484952,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F16,6361
580,Cabo Verde,2005,474224.0,2049.61597928,2110.0,3990.0,2641.28788039,4646.81185264,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,5455
581,Cabo Verde,2005,474224.0,2049.61597928,2110.0,3990.0,2641.28788039,4646.81185264,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F16,6074
582,Cabo Verde,2004,468985.0,1970.89137341,1850.0,3720.0,2498.11254977,4394.92381412,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,5348
583,Cabo Verde,2004,468985.0,1970.89137341,1850.0,3720.0,2498.11254977,4394.92381412,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F16,7410
584,Cabo Verde,2003,462675.0,1759.2561305,1480.0,3330.0,2297.86686327,4042.63202634,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F14,5053
585,Cabo Verde,2003,462675.0,1759.2561305,1480.0,3330.0,2297.86686327,4042.63202634,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,4844
586,Cabo Verde,2002,455396.0,1363.59269785,1270.0,3170.0,2241.00551533,3942.59598425,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F14,4714
587,Cabo Verde,2002,455396.0,1363.59269785,1270.0,3170.0,2241.00551533,3942.59598425,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,6549
588,Cabo Verde,2001,447357.0,1258.5572223,1310.0,3060.0,2167.46512161,3813.21653427,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F14,4981
589,Cabo Verde,2001,447357.0,1258.5572223,1310.0,3060.0,2167.46512161,3813.21653427,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,6772
590,Cabo Verde,2000,438737.0,1229.04445631,1370.0,2940.0,2161.80593242,3803.26033541,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F14,4910
591,Cabo Verde,2000,438737.0,1229.04445631,1370.0,2940.0,2161.80593242,3803.26033541,Sub-Saharan Africa (excluding high income),Praia,CPV,Lower middle income,CV,14.9218,Blend,-23.5087,Sub-Saharan Africa ,F15,6267
592,Cambodia,2012,14832255.0,946.47667871,880.0,2700.0,870.474865171,2795.16899281,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F18,44507
593,Cambodia,2011,14593099.0,879.151244092,810.0,2520.0,824.845751247,2648.6500185,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F18,68029
594,Cambodia,2010,14363586.0,782.692789877,750.0,2350.0,782.692789877,2513.29326635,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F18,105304
595,Cambodia,2009,14144337.0,735.407523917,690.0,2230.0,750.096345323,2408.62330431,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F16,16782
596,Cambodia,2008,13933660.0,742.942923336,670.0,2250.0,760.778233742,2442.92375857,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F15,18382
597,Cambodia,2008,13933660.0,742.942923336,670.0,2250.0,760.778233742,2442.92375857,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F16,23295
598,Cambodia,2007,13728700.0,629.282877634,590.0,2110.0,723.708604842,2323.89002029,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F15,14945
599,Cambodia,2007,13728700.0,629.282877634,590.0,2110.0,723.708604842,2323.89002029,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F16,22787
600,Cambodia,2006,13525360.0,537.848582712,520.0,1880.0,666.51999307,2140.25251304,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F15,15099
601,Cambodia,2006,13525360.0,537.848582712,520.0,1880.0,666.51999307,2140.25251304,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F16,18256
602,Cambodia,2005,13320058.0,472.448855863,460.0,1670.0,610.983497914,1961.92009306,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F15,14618
603,Cambodia,2005,13320058.0,472.448855863,460.0,1670.0,610.983497914,1961.92009306,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F16,15902
604,Cambodia,2004,13112334.0,407.084906162,400.0,1460.0,548.046053213,1759.82259324,East Asia & Pacific (excluding high income),Phnom Penh,KHM,Lower middle income,KH,11.5556,IDA,104.874,East Asia & Pacific,F15,12364
